thread_id,elapsed_time_micros,local_queue_depth,local_schedule_count,mean_poll_time_micros,noop_count,overflow_count,park_count,park_unpark_count,poll_count,steal_count,steal_operations,total_busy_duration_micros
8,25984645,2,333215,26,2363,195,11067,22134,338403,370503,45112,12774389
9,25984645,60,334429,26,2242,176,10675,21350,336647,366752,44138,12743786
10,25984645,25,336777,47,2170,183,10594,21188,340282,374245,44825,12701780
11,25984645,145,332930,49,2021,195,10485,20970,338067,366373,44462,12738752
0,26188095,0,341515,33,2262,178,10732,21463,342282,371842,44805,12850844
1,26188095,0,337392,33,2282,199,11019,22037,341711,373531,45412,12918789
2,26188095,0,350702,27,2480,188,11145,22289,344634,370159,44763,12969328
3,26188095,0,350001,136,2285,160,10965,21929,347975,375140,44986,13006649
4,26188095,0,350835,27,2417,213,11321,22641,345470,374448,45323,13113064
5,26188095,0,338958,276,2514,209,11283,22566,339260,369016,44465,12908078
6,26188095,0,340752,26,2413,198,11086,22171,338188,367169,44215,12721246
7,26188095,0,347299,30,2515,213,11467,22933,341223,376653,45376,13157748
8,26188095,0,335986,49,2385,196,11172,22343,341183,374525,45570,12876325
9,26188095,0,337599,27,2253,177,10762,21523,339889,370749,44622,12854438
10,26188095,0,340114,53,2189,183,10697,21393,343623,377583,45311,12821602
11,26188095,0,336014,27,2053,196,10609,21217,341313,370121,44937,12850579
0,26393183,7,344645,125,2308,178,10879,21758,345384,375816,45289,12978522
1,26393183,25,340791,89,2304,201,11123,22246,344482,377031,45828,13031767
2,26393183,0,353751,20,2494,189,11221,22441,347922,374081,45197,13077170
3,26393183,0,352437,23,2309,161,11083,22165,350662,378403,45371,13106226
4,26393183,0,354230,46,2427,216,11414,22827,348972,378412,45838,13221572
5,26393183,0,343465,21,2526,210,11394,22787,342152,372145,44898,13016998
6,26393183,0,343617,20,2424,199,11166,22331,340897,370156,44580,12807042
7,26393183,18,350190,24,2540,213,11578,23156,344234,380078,45802,13266622
8,26393183,40,338384,24,2393,196,11251,22502,343843,377666,45951,12969219
9,26393183,0,339513,40,2268,177,10866,21732,342740,374944,45163,12970485
10,26393183,17,342899,83,2241,183,10852,21704,346293,381046,45720,12928154
11,26393183,4,338183,80,2066,198,10702,21404,343815,373844,45380,12950867
0,26598273,0,346965,34,2326,180,10979,21957,348579,379022,45714,13090843
1,26598273,95,344319,44,2318,204,11214,22428,346945,379734,46177,13146546
2,26598273,23,357017,129,2546,194,11377,22754,351436,377274,45661,13200648
3,26598273,78,355548,51,2361,163,11225,22450,353373,381594,45768,13237476
4,26598273,0,356852,30,2451,218,11520,23039,352068,381369,46243,13321320
5,26598273,0,345996,47,2541,212,11494,22987,345029,374897,45253,13130664
6,26598273,0,348344,27,2441,207,11273,22545,344404,373447,45036,12936749
7,26598273,45,353434,34,2564,215,11707,23414,347288,383133,46222,13378754
8,26598273,7,340352,50,2399,199,11324,22648,345966,380104,46313,13079971
9,26598273,2,341282,36,2289,177,10950,21900,345279,377703,45510,13074000
10,26598273,0,345084,27,2258,185,10944,21887,348905,383733,46060,13029368
11,26598273,0,341340,59,2142,201,10864,21728,346450,376336,45718,13057505
0,26803374,0,349467,48,2350,180,11085,22169,351913,382805,46176,13206764
1,26803374,0,346402,51,2332,204,11310,22619,349629,382771,46526,13260664
2,26803374,8,359683,48,2623,196,11509,23018,353682,380389,45971,13306088
3,26803374,0,358947,24,2372,169,11292,22583,356206,384850,46091,13341625
4,26803374,7,359877,48,2456,219,11574,23148,355179,384315,46568,13418720
5,26803374,6,347903,26,2561,215,11575,23150,347296,378138,45635,13236609
6,26803374,4,350224,47,2455,208,11352,22704,347084,376970,45410,13049245
7,26803374,210,356296,26,2575,219,11796,23592,350372,386411,46672,13486530
8,26803374,0,344366,31,2412,204,11420,22840,348941,383179,46701,13197935
9,26803374,0,344625,31,2297,178,11043,22085,348579,381032,45928,13207986
10,26803374,0,349027,194,2309,185,11070,22139,351985,387042,46414,13140425
11,26803374,0,344440,26,2152,202,10946,21891,349503,379811,46149,13170765
0,27007466,0,351671,28,2363,182,11155,22309,354499,386005,46531,13307572
1,27007466,0,349839,26,2351,208,11391,22781,352657,386230,46928,13367651
2,27007466,0,362991,48,2667,196,11647,23293,356770,384002,46420,13437603
3,27007466,0,360862,27,2377,170,11344,22687,358397,387255,46381,13424068
4,27007466,0,363919,26,2470,224,11677,23353,358545,387995,47010,13535192
5,27007466,0,351284,25,2572,215,11676,23351,350597,381898,46166,13360751
6,27007466,0,352632,26,2472,209,11441,22881,349855,379856,45817,13166867
7,27007466,0,360244,26,2588,223,11896,23791,353579,389622,47127,13617186
8,27007466,0,347180,51,2422,205,11502,23004,351706,386162,47085,13312143
9,27007466,0,347319,54,2312,178,11137,22273,351658,384422,46358,13325644
10,27007466,9,351580,32,2321,186,11169,22337,354759,390340,46800,13252754
11,27007466,0,346478,44,2161,202,11016,22031,352514,383265,46525,13277121
0,27208753,0,354633,25,2381,183,11228,22455,357123,388937,46885,13430664
1,27208753,0,351985,26,2367,208,11459,22917,355514,389237,47254,13474103
2,27208753,27,366646,39,2683,199,11726,23452,359355,386573,46726,13536148
3,27208753,8,363913,26,2387,170,11432,22864,360716,389616,46679,13559625
4,27208753,11,366369,49,2477,228,11747,23494,361106,391223,47327,13659828
5,27208753,13,353120,48,2581,215,11745,23490,353474,385494,46601,13469311
6,27208753,157,356333,29,2480,211,11517,23034,353201,382994,46199,13285625
7,27208753,0,363374,25,2600,224,11958,23915,356634,392935,47462,13737469
8,27208753,0,349914,24,2437,207,11585,23169,354230,389105,47414,13439446
9,27208753,0,350888,31,2324,183,11216,22431,354940,387641,46747,13443529
10,27208753,0,354518,25,2355,188,11260,22519,357644,393186,47111,13353771
11,27208753,10,348444,26,2172,202,11091,22182,355369,386382,46874,13382021
0,27414024,0,357414,28,2388,183,11277,22553,359941,391952,47207,13531025
1,27414024,0,354503,25,2372,208,11509,23017,357952,391864,47634,13563361
2,27414024,0,369916,27,2692,203,11802,23603,362158,390209,47153,13653548
3,27414024,1,367024,26,2399,170,11515,23030,364070,393458,47148,13688201
4,27414024,0,368107,25,2487,229,11811,23621,363589,394357,47715,13756671
5,27414024,0,355850,49,2593,217,11832,23663,356859,389448,47090,13603617
6,27414024,0,359207,25,2497,212,11598,23195,355831,386017,46598,13388824
7,27414024,0,367540,51,2608,225,12035,24069,360367,397008,47949,13870547
8,27414024,0,353558,28,2443,207,11658,23315,358250,393096,47857,13562658
9,27414024,0,352957,24,2342,184,11295,22589,356945,390072,47048,13539567
10,27414024,0,357918,27,2375,189,11352,22703,360805,396831,47590,13460798
11,27414024,0,351252,231,2176,203,11153,22305,358011,389816,47282,13500797
0,27619108,0,359931,27,2398,186,11379,22757,362917,395872,47714,13647045
1,27619108,17,357966,52,2408,209,11649,23298,361447,395668,48130,13682894
2,27619108,0,372915,182,2728,204,11930,23859,365273,394051,47631,13780405
3,27619108,0,370496,49,2431,172,11631,23261,366821,396153,47564,13803874
4,27619108,0,371650,27,2507,231,11920,23839,366417,397497,48155,13862681
5,27619108,0,358205,27,2604,220,11912,23823,359289,392431,47475,13710735
6,27619108,2,361844,206,2512,213,11681,23362,358211,388969,46966,13490045
7,27619108,0,368956,27,2616,225,12103,24205,362729,400333,48343,13974268
8,27619108,0,356931,49,2461,212,11765,23529,361204,396479,48308,13663406
9,27619108,4,356336,48,2351,185,11368,22736,359857,393310,47468,13651803
10,27619108,0,360278,26,2391,189,11451,22901,363910,400494,48087,13574578
11,27619108,0,354198,257,2188,205,11241,22482,361106,393725,47751,13619269
0,27824197,73,363272,137,2420,188,11497,22994,365687,399216,48155,13759869
1,27824197,0,360783,25,2430,209,11760,23519,364769,399784,48647,13820025
2,27824197,0,375643,23,2750,207,12041,24081,368261,397907,48127,13897116
3,27824197,0,373255,23,2438,173,11692,23383,369738,398883,47933,13905577
4,27824197,0,374293,46,2531,233,12038,24075,369283,400979,48583,13978858
5,27824197,0,359939,24,2619,220,12005,24009,361882,396017,47845,13826998
6,27824197,0,364293,47,2526,213,11785,23569,361138,392699,47412,13602835
7,27824197,15,372395,25,2632,227,12190,24380,366056,403697,48753,14080894
8,27824197,0,359088,23,2475,212,11836,23671,363239,398543,48610,13736083
9,27824197,0,359557,24,2370,185,11463,22925,362747,396645,47923,13767470
10,27824197,16,364307,46,2399,191,11530,23060,366902,403743,48495,13678215
11,27824197,35,357615,43,2201,206,11326,22652,364101,397045,48156,13738610
0,28032776,0,367704,26,2424,191,11551,23101,368373,401763,48485,13866942
1,28032776,0,363267,47,2443,213,11847,23693,367506,403063,48995,13932368
2,28032776,0,379027,41,2819,209,12198,24395,371259,400960,48525,14016363
3,28032776,0,375700,52,2444,174,11762,23523,372586,401863,48271,13997824
4,28032776,0,377691,48,2545,234,12123,24246,372463,404530,48984,14094311
5,28032776,0,362022,70,2634,221,12114,24227,365102,399633,48281,13946016
6,28032776,0,367910,28,2539,215,11881,23761,364471,396215,47797,13726859
7,28032776,16,375029,28,2645,228,12294,24587,369258,407137,49236,14217662
8,28032776,0,363025,29,2490,217,11914,23827,366470,401651,49001,13855757
9,28032776,0,362625,28,2374,187,11518,23035,365690,399483,48269,13877701
10,28032776,0,365944,31,2407,192,11589,23178,369115,406372,48812,13774635
11,28032776,0,359269,30,2272,206,11461,22922,366351,399582,48490,13816990
0,28238064,53,369525,27,2429,191,11588,23176,370286,403352,48648,13968419
1,28238064,4,365538,48,2453,214,11896,23792,370032,405312,49209,14052146
2,28238064,0,380763,71,2832,209,12247,24493,373612,402827,48704,14129429
3,28238064,0,379247,114,2445,179,11782,23563,375875,404765,48510,14116426
4,28238064,2,380764,54,2552,236,12165,24330,375655,407048,49234,14223896
5,28238064,8,363759,46,2635,224,12136,24272,366995,401946,48452,14020812
6,28238064,53,371094,27,2544,216,11917,23834,367880,399794,48060,13869735
7,28238064,3,378078,47,2651,229,12342,24684,372165,409713,49502,14348724
8,28238064,0,367876,44,2503,226,11979,23957,369989,404070,49240,13975649
9,28238064,11,366230,28,2382,190,11556,23112,368663,402277,48504,13996522
10,28238064,34,368897,27,2419,195,11640,23280,372407,409465,49070,13917788
11,28238064,11,362807,27,2290,208,11521,23042,370088,402690,48734,13961184
0,28443749,6,371990,45,2436,191,11630,23260,373464,406640,48926,14084972
1,28443749,0,369590,27,2458,216,11941,23881,373240,408378,49491,14209581
2,28443749,0,383414,28,2840,211,12285,24569,376826,405802,48988,14260386
3,28443749,0,382827,26,2449,181,11814,23627,378882,407843,48732,14248590
4,28443749,0,384155,65,2557,241,12198,24395,378925,410275,49500,14352633
5,28443749,0,365517,27,2659,225,12196,24391,369053,404243,48662,14122225
6,28443749,0,373548,39,2553,217,11956,23911,370235,402302,48304,13989431
7,28443749,14,380403,48,2658,230,12369,24738,374597,412019,49703,14454974
8,28443749,0,370880,307,2506,229,12016,24031,373346,407680,49572,14113492
9,28443749,175,371327,24,2387,196,11596,23192,372283,406002,48795,14137631
10,28443749,1,370793,37,2421,195,11671,23342,374977,411869,49321,14020002
11,28443749,45,365372,23,2293,209,11552,23104,373168,405447,49027,14069967
0,28650757,0,375008,28,2446,192,11685,23370,376822,409705,49176,14227123
1,28650757,0,373508,50,2470,220,11999,23998,376459,410992,49732,14338997
2,28650757,0,385097,53,2845,211,12325,24650,378845,407817,49209,14344580
3,28650757,0,387152,27,2457,185,11863,23726,382513,410758,49047,14380081
4,28650757,4,387075,29,2561,242,12243,24486,382266,413014,49760,14464270
5,28650757,0,367165,27,2660,225,12225,24450,371258,406679,48927,14201913
6,28650757,0,376376,28,2555,221,11993,23986,373172,404801,48545,14099886
7,28650757,0,383123,28,2664,231,12411,24821,377220,414288,49946,14562405
8,28650757,0,373791,27,2510,231,12053,24106,376365,410166,49830,14217116
9,28650757,0,373739,112,2392,198,11630,23260,375254,408755,49026,14248327
10,28650757,0,374457,42,2432,196,11728,23456,377931,414520,49564,14148279
11,28650757,0,368246,57,2296,212,11590,23180,375951,407979,49270,14167594
0,28855981,0,377545,35,2454,192,11740,23480,378902,411698,49441,14330932
1,28855981,0,376611,26,2483,222,12062,24124,379472,413553,50021,14454242
2,28855981,9,389361,37,2857,216,12404,24808,382084,410593,49544,14461389
3,28855981,104,389684,27,2461,186,11924,23848,386052,414050,49432,14501117
4,28855981,30,390332,135,2578,244,12335,24670,385312,415983,50128,14569655
5,28855981,55,370634,53,2671,233,12306,24612,374060,410110,49273,14324388
6,28855981,0,379025,46,2564,223,12078,24156,376813,408580,48933,14226968
7,28855981,133,386919,41,2672,237,12467,24934,379546,416477,50195,14644419
8,28855981,0,376301,569,2515,232,12117,24233,379162,412761,50145,14337542
9,28855981,0,375252,224,2400,198,11672,23343,378061,411931,49321,14343950
10,28855981,15,376005,40,2446,197,11794,23588,379878,416591,49795,14241785
11,28855981,7,371890,52,2307,212,11665,23330,379004,410943,49629,14295803
0,29061071,0,381770,27,2464,196,11816,23632,383035,415151,49869,14460734
1,29061071,0,379988,47,2494,224,12141,24282,382421,416188,50384,14584003
2,29061071,2,392764,25,2872,219,12476,24952,384825,413067,49851,14578255
3,29061071,8,392987,26,2470,188,11985,23970,389956,417605,49880,14625501
4,29061071,0,393845,50,2588,247,12410,24820,387744,418281,50425,14724108
5,29061071,1,372732,47,2679,235,12370,24740,376970,413130,49639,14442374
6,29061071,0,381008,39,2576,223,12141,24282,379067,411085,49238,14340154
7,29061071,3,389635,25,2686,239,12545,25090,382197,418844,50519,14773307
8,29061071,5,379898,51,2542,236,12201,24402,381905,415780,50522,14465298
9,29061071,7,377028,25,2410,198,11733,23466,380639,414914,49659,14460871
10,29061071,4,379275,28,2456,200,11858,23716,382926,419683,50151,14376701
11,29061071,67,373751,25,2318,213,11741,23482,382008,414595,50044,14444503
0,29263042,0,385060,26,2484,196,11924,23847,386373,419722,50454,14568607
1,29263042,0,382853,48,2506,224,12222,24443,385309,419397,50801,14680279
2,29263042,0,395266,25,2883,221,12545,25089,387563,416125,50251,14666972
3,29263042,0,395832,26,2476,188,12072,24143,393282,421424,50386,14726682
4,29263042,0,397051,64,2610,247,12522,25044,390245,421900,50851,14834265
5,29263042,0,376514,26,2703,238,12488,24975,379666,416428,50071,14543133
6,29263042,0,385080,50,2594,223,12269,24537,382550,415233,49766,14468353
7,29263042,0,391683,27,2710,239,12671,25341,385298,422733,51004,14884310
8,29263042,0,383072,33,2556,237,12297,24593,384424,418521,50936,14567498
9,29263042,0,378901,47,2427,200,11829,23658,383525,418909,50166,14554401
10,29263042,0,381878,26,2479,200,11984,23967,385807,423514,50637,14495094
11,29263042,0,375863,47,2330,214,11838,23675,384439,417889,50504,14536711
0,29468128,0,388401,56,2495,198,12010,24019,389503,423485,50878,14688387
1,29468128,19,385466,70,2515,225,12316,24632,388403,423548,51288,14796346
2,29468128,0,398675,26,2892,223,12625,25249,390134,418913,50630,14776138
3,29468128,8,398423,22,2489,188,12163,24326,395939,424396,50823,14819083
4,29468128,0,399361,48,2632,248,12625,25250,393024,425397,51295,14939522
5,29468128,7,380049,42,2721,239,12587,25174,382500,419469,50500,14648702
6,29468128,0,387432,26,2604,224,12362,24723,385300,418860,50277,14570496
7,29468128,91,394468,49,2723,239,12768,25536,388058,426148,51421,15006740
8,29468128,8,385743,48,2599,240,12424,24848,387241,422115,51351,14674511
9,29468128,90,382138,26,2462,201,11969,23938,386571,422256,50605,14686275
10,29468128,0,384242,25,2491,200,12075,24149,388449,427163,51091,14598469
11,29468128,3,379392,26,2350,216,11950,23900,387817,421615,50976,14644001
0,29675847,8,390604,29,2505,198,12089,24178,392044,426511,51215,14799132
1,29675847,5,387786,24,2545,227,12411,24822,391385,426824,51678,14922074
2,29675847,104,401800,28,2914,223,12703,25406,393551,422221,51026,14893858
3,29675847,7,400633,26,2492,188,12210,24420,399552,428225,51207,14927945
4,29675847,0,401629,27,2645,248,12708,25415,395568,428112,51690,15040543
5,29675847,13,385180,28,2731,242,12666,25332,386386,422793,50897,14778703
6,29675847,2,390546,49,2615,232,12427,24854,387633,421771,50597,14672279
7,29675847,5,398708,27,2731,241,12836,25672,391510,429196,51771,15133075
8,29675847,3,388899,28,2608,244,12499,24998,389667,424784,51620,14796651
9,29675847,7,385446,48,2472,203,12060,24120,390023,425960,51032,14810953
10,29675847,2,386095,27,2504,201,12133,24266,389981,429291,51325,14676788
11,29675847,40,382003,50,2361,218,12019,24038,390960,425197,51377,14757042
0,29882080,102,394741,31,2530,203,12203,24406,395105,429320,51563,14907386
1,29882080,0,391381,36,2576,231,12528,25055,394637,429815,52054,15049068
2,29882080,15,403728,43,2925,223,12797,25594,396995,425917,51432,15013243
3,29882080,7,403346,28,2499,188,12257,24514,402677,431255,51509,15037623
4,29882080,0,403630,47,2688,250,12864,25727,397477,430350,51983,15139051
5,29882080,0,386719,386,2743,242,12715,25429,388235,424756,51104,14864077
6,29882080,0,392416,23,2640,232,12526,25051,390129,424411,50909,14777962
7,29882080,0,401490,69,2770,242,12991,25981,394553,432094,52150,15239327
8,29882080,128,393587,36,2636,250,12624,25248,393050,427739,52000,14916339
9,29882080,0,387660,111,2488,204,12135,24269,392401,428277,51324,14922632
10,29882080,0,389113,29,2527,203,12243,24485,393103,432651,51720,14791127
11,29882080,98,385645,35,2410,220,12203,24406,394069,427786,51732,14875654
0,30087173,0,396822,25,2536,205,12247,24493,397418,431381,51772,15010022
1,30087173,0,393812,52,2587,232,12582,25163,397243,431955,52281,15147913
2,30087173,57,405748,24,2929,225,12821,25642,399228,427982,51603,15094951
3,30087173,92,405542,46,2504,189,12293,24586,405081,433421,51723,15121898
4,30087173,0,408380,159,2697,256,12943,25886,401245,433529,52332,15279988
5,30087173,18,389754,26,2750,244,12751,25502,390510,426623,51286,14954608
6,30087173,18,397424,26,2646,238,12585,25170,393725,426692,51184,14902552
7,30087173,0,404376,26,2774,244,13032,26063,398012,434913,52432,15353890
8,30087173,0,395567,27,2650,250,12682,25364,396167,430165,52268,15060089
9,30087173,38,391246,26,2498,208,12208,24416,396525,431383,51667,15050817
10,30087173,0,391489,26,2528,206,12270,24540,395037,434461,51901,14859979
11,30087173,105,387960,43,2418,222,12253,24506,396723,430540,51987,14990418
0,30292261,0,400234,24,2547,208,12307,24614,399577,433504,52022,15112196
1,30292261,1,395480,49,2608,232,12691,25382,400201,435629,52676,15265371
2,30292261,0,407910,47,2946,225,12900,25800,402264,431161,51981,15196039
3,30292261,0,409281,47,2511,191,12368,24736,408300,436541,52095,15253308
4,30292261,0,411580,26,2715,262,13036,26072,403685,436298,52613,15407489
5,30292261,0,392639,26,2762,245,12831,25662,393602,429685,51622,15071172
6,30292261,0,399194,31,2658,238,12646,25291,396228,429244,51463,15014387
7,30292261,0,408265,28,2786,248,13116,26232,401184,437908,52773,15473328
8,30292261,0,399095,50,2659,254,12752,25504,398840,432523,52610,15155924
9,30292261,0,394368,103,2542,209,12332,24663,399892,434587,52052,15176215
10,30292261,4,393814,28,2535,207,12335,24670,398328,437484,52254,14961162
11,30292261,2,390853,50,2448,225,12361,24722,399682,433764,52340,15105452
0,30497349,0,403235,27,2564,209,12402,24803,402602,436667,52457,15225180
1,30497349,24,397518,48,2619,232,12776,25552,402679,438835,53019,15374291
2,30497349,10,409540,47,2974,225,13010,26020,404908,434303,52427,15301101
3,30497349,11,412324,37,2530,195,12487,24974,411114,439777,52499,15379970
4,30497349,0,414814,48,2723,265,13114,26227,406642,439644,53044,15522703
5,30497349,52,396811,23,2778,251,12941,25882,396569,433015,52088,15192950
6,30497349,0,402849,48,2683,240,12743,25485,398810,432280,51772,15131953
7,30497349,1,410572,35,2817,248,13229,26458,404078,441342,53189,15581869
8,30497349,0,401593,56,2675,254,12843,25685,401916,435989,53073,15265484
9,30497349,0,396204,36,2553,209,12403,24805,402389,437659,52388,15271952
10,30497349,20,396889,26,2549,207,12438,24876,401886,441470,52848,15079048
11,30497349,0,394604,27,2456,230,12440,24879,402535,436980,52755,15228358
0,30702441,0,404780,24,2571,209,12485,24969,405276,439811,52928,15310721
1,30702441,64,400816,24,2646,235,12878,25756,405637,442159,53373,15486532
2,30702441,2,411886,25,2993,227,13105,26210,408169,437943,52885,15423531
3,30702441,34,414599,48,2543,195,12574,25148,413773,442921,52888,15486741
4,30702441,0,416865,50,2736,266,13190,26379,409195,442928,53449,15619125
5,30702441,63,399165,34,2793,251,13032,26064,399197,436175,52423,15317290
6,30702441,0,407043,56,2702,242,12859,25717,401857,435162,52184,15254111
7,30702441,61,413333,25,2832,249,13313,26626,406556,444113,53511,15690255
8,30702441,30,404037,27,2688,254,12941,25882,404655,439121,53508,15365598
9,30702441,24,400388,25,2572,211,12500,25000,405852,440848,52795,15388978
10,30702441,0,400369,186,2568,209,12545,25090,405080,445152,53332,15218059
11,30702441,3,398281,26,2471,234,12528,25056,405089,439484,53098,15347776
0,30904855,0,408579,26,2586,209,12620,25239,409018,444309,53542,15433984
1,30904855,0,403103,24,2666,235,13009,26017,408487,445570,53819,15598597
2,30904855,5,414649,45,3001,228,13175,26350,410403,440415,53209,15515602
3,30904855,14,416903,48,2560,195,12699,25398,416798,446793,53414,15594471
4,30904855,14,420191,42,2751,270,13291,26582,411852,446180,53908,15703962
5,30904855,0,402435,24,2816,251,13153,26305,402005,439449,52859,15414760
6,30904855,2,410604,21,2784,244,13047,26094,404829,438896,52661,15369458
7,30904855,4,416649,125,2853,251,13433,26866,410022,448319,54019,15807697
8,30904855,0,407074,25,2706,255,13029,26057,407647,442851,53954,15473043
9,30904855,0,402692,38,2585,211,12594,25187,408384,444792,53182,15488596
10,30904855,30,402198,21,2589,210,12656,25312,407521,448483,53757,15309489
11,30904855,0,400541,99,2555,234,12708,25415,407889,443028,53574,15453607
0,31109952,38,410170,49,2617,209,12704,25408,411526,447312,53855,15535375
1,31109952,3,405556,39,2671,236,13069,26138,411351,449086,54235,15711695
2,31109952,13,418355,24,3011,229,13237,26474,413702,443707,53622,15646047
3,31109952,26,419284,57,2565,197,12756,25512,418904,449560,53696,15674628
4,31109952,54,424709,55,2758,275,13371,26742,415281,449478,54332,15840534
5,31109952,3,405127,42,2834,251,13234,26468,405532,443341,53331,15542916
6,31109952,18,412826,39,2789,244,13099,26198,407559,442386,53020,15489562
7,31109952,20,419401,44,2874,251,13517,27034,412834,451496,54411,15929941
8,31109952,40,411125,25,2735,259,13132,26264,410928,446520,54393,15606567
9,31109952,15,404810,29,2599,212,12669,25338,410828,448142,53593,15625981
10,31109952,51,405780,33,2598,212,12708,25416,410350,451153,54106,15414005
11,31109952,2,403611,27,2576,236,12788,25576,410685,445998,53947,15573408
0,31315041,0,412991,29,2631,209,12784,25567,414462,450827,54340,15649895
1,31315041,2,408441,28,2681,238,13156,26312,414052,452499,54685,15812190
2,31315041,11,421389,69,3026,230,13342,26684,416534,447544,54084,15768596
3,31315041,1,423932,29,2625,200,12917,25834,422937,453915,54255,15797976
4,31315041,4,428019,28,2769,276,13464,26928,418516,453023,54804,15959212
5,31315041,0,407336,81,2842,252,13306,26611,408101,446139,53734,15646345
6,31315041,0,416248,30,2811,245,13206,26411,410827,446242,53480,15601334
7,31315041,5,420780,28,2882,251,13574,27148,414912,454431,54797,16027252
8,31315041,0,414490,29,2753,260,13233,26465,413813,449901,54820,15724120
9,31315041,0,407728,32,2610,214,12749,25498,413335,451134,54023,15727639
10,31315041,1,407851,30,2607,212,12766,25532,412946,454460,54545,15513230
11,31315041,3,405938,30,2584,236,12873,25746,413922,450597,54396,15706359
0,31520124,0,415147,26,2638,210,12836,25671,417016,453394,54630,15736583
1,31520124,0,411721,25,2690,241,13203,26405,416401,454878,54960,15891308
2,31520124,0,424537,326,3031,232,13404,26807,419535,450860,54468,15898013
3,31520124,1,428247,27,2658,201,13014,26028,426827,458177,54699,15942921
4,31520124,5,430536,26,2817,276,13572,27144,421680,456796,55167,16096456
5,31520124,0,410232,41,2851,252,13373,26745,411332,449556,54151,15767287
6,31520124,0,418793,48,2813,246,13245,26489,413309,448533,53758,15698547
7,31520124,0,423984,25,2891,251,13639,27277,417908,457432,55148,16132862
8,31520124,0,417052,25,2772,263,13301,26601,416370,452865,55156,15830028
9,31520124,5,410133,25,2618,215,12830,25660,416374,454603,54423,15839620
10,31520124,0,410926,28,2614,213,12830,25659,415774,457560,54948,15627358
11,31520124,2,408913,25,2594,237,12947,25894,416993,453621,54701,15836920
0,31723825,14,418441,46,2652,212,12919,25838,420468,457737,55187,15860779
1,31723825,16,414508,41,2705,241,13286,26572,419325,458398,55388,15994589
2,31723825,4,427826,29,3044,232,13496,26992,422543,454587,54912,16019215
3,31723825,174,430711,28,2665,202,13082,26164,429565,461146,55049,16031523
4,31723825,6,432847,27,2829,277,13655,27310,424404,460343,55618,16197647
5,31723825,5,413961,23,2868,254,13500,27000,414418,453122,54620,15890075
6,31723825,0,421455,24,2822,246,13333,26666,416178,451904,54203,15828038
7,31723825,2,427342,38,2911,252,13739,27478,421224,461103,55647,16246448
8,31723825,4,420125,44,2797,263,13409,26818,418720,455540,55535,15954932
9,31723825,5,413573,53,2632,217,12899,25798,418855,457398,54759,15946725
10,31723825,3,413412,28,2628,213,12908,25816,418631,461071,55374,15732299
11,31723825,0,410867,30,2631,238,13057,26114,419535,457208,55143,15956686
0,31925906,0,420650,111,2685,214,13077,26153,422805,460513,55665,15949456
1,31925906,0,418014,71,2739,242,13464,26927,421865,461045,55884,16089227
2,31925906,0,429726,58,3091,232,13739,27477,425156,457501,55428,16110821
3,31925906,0,433402,83,2715,202,13311,26621,432131,463923,55602,16134681
4,31925906,0,434805,86,2881,277,13874,27747,426951,463082,56068,16289873
5,31925906,0,415905,86,2890,254,13648,27295,416597,455596,55042,15970512
6,31925906,0,424192,119,2876,246,13581,27161,418680,454304,54691,15925734
7,31925906,0,429428,66,2930,253,13875,27749,423480,463560,56076,16333137
8,31925906,0,422614,98,2822,263,13561,27121,421074,458135,55973,16050628
9,31925906,0,414974,67,2632,218,12916,25831,420317,458740,54888,16007012
10,31925906,0,415311,33,2629,216,12935,25869,420540,462485,55527,15796260
11,31925906,0,411933,122,2652,238,13174,26347,420685,459016,55464,16049567
0,32129243,0,420650,111,2685,214,13077,26153,422805,460513,55665,15949456
1,32129243,0,418014,71,2739,242,13464,26927,421865,461045,55884,16089227
2,32129243,0,429726,58,3091,232,13739,27477,425156,457501,55428,16110821
3,32129243,0,433402,83,2715,202,13311,26621,432131,463923,55602,16134681
4,32129243,0,434805,86,2881,277,13874,27747,426951,463082,56068,16289873
5,32129243,0,415905,86,2890,254,13648,27295,416597,455596,55042,15970512
6,32129243,0,424192,119,2876,246,13581,27161,418680,454304,54691,15925734
7,32129243,0,429428,66,2930,253,13875,27749,423480,463560,56076,16333137
8,32129243,0,422614,98,2822,263,13561,27121,421074,458135,55973,16050628
9,32129243,0,414974,67,2632,218,12916,25831,420317,458740,54888,16007012
10,32129243,0,415311,33,2629,216,12935,25869,420540,462485,55527,15796260
11,32129243,0,411933,122,2652,238,13174,26347,420685,459016,55464,16049567
0,32330801,0,420650,111,2685,214,13077,26153,422805,460513,55665,15949456
1,32330801,0,418014,71,2739,242,13464,26927,421865,461045,55884,16089227
2,32330801,0,429726,58,3091,232,13739,27477,425156,457501,55428,16110821
3,32330801,0,433402,83,2715,202,13311,26621,432131,463923,55602,16134681
4,32330801,0,434805,86,2881,277,13874,27747,426951,463082,56068,16289873
5,32330801,0,415905,86,2890,254,13648,27295,416597,455596,55042,15970512
6,32330801,0,424192,119,2876,246,13581,27161,418680,454304,54691,15925734
7,32330801,0,429428,66,2930,253,13875,27749,423480,463560,56076,16333137
8,32330801,0,422614,98,2822,263,13561,27121,421074,458135,55973,16050628
9,32330801,0,414974,67,2632,218,12916,25831,420317,458740,54888,16007012
10,32330801,0,415311,33,2629,216,12935,25869,420540,462485,55527,15796260
